2026-05-11 19:02:34,capture_20260511_190233.jpg,100.0,0,0,0
2026-05-11 19:02:40,capture_20260511_190239.jpg,100.0,0,0,0
2026-05-11 19:03:00,capture_20260511_190259.jpg,100.0,0,0,0
2026-05-11 19:03:32,capture_20260511_190330.jpg,100.0,0,0,0
2026-05-18 20:02:38,capture_20260518_200236.jpg,6.18,0,0,0
2026-05-18 20:02:57,capture_20260518_200256.jpg,10.14,0,0,0
